date,temperaturemin,temperaturemax,precipitation,snowfall,snowdepth,avgwindspeed,fastest2minwinddir,fastest2minwindspeed,fastest5secwinddir,fastest5secwindspeed,Road_Configuration,Road_Conditions,vehicleconcat1,# No Of accidents
2017-03-10,0.6202702702702703,0.6827411167512691,0.0,0.0,0.0,0.3374301675977653,0.08571428571428573,0.14932294565015766,0.14285714285714285,0.11882856032136845,"['TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED']","['DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY']","['PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR', 'SPORT UTILITY_SPORT UTILITY', 'SPORT UTILITY_PICKUP', 'SPORT UTILITY_PASSENGER CAR', 'VAN', 'LIGHT TRUCK (MINI-VAN- PANEL)_PICKUP', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_PICKUP', 'PICKUP_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'SPORT UTILITY_SPORT UTILITY', 'PASSENGER CAR_SPORT UTILITY', 'SPORT UTILITY_PASSENGER CAR', 'PASSENGER CAR_VAN', 'PASSENGER CAR_SPORT UTILITY', 'PASSENGER CAR']",17
2017-04-10,0.6202702702702703,0.7461928934010152,0.0,0.0,0.0,0.11284916201117318,0.6285714285714286,0.05397885364496381,0.4571428571428571,0.09278216923675003,"['TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'ONE-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'ONE-WAY,NOT DIVIDED', 'ONE-WAY,NOT DIVIDED', 'ONE-WAY,NOT DIVIDED']","['DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY']","['SINGLE UNIT TRUCK (2-AXLE- 6-TIRE)_PASSENGER CAR', 'SPORT UTILITY_SPORT UTILITY', 'PASSENGER CAR_SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'PICKUP_SPORT UTILITY']",9
2017-05-10,0.6743243243243243,0.7829949238578681,0.0,0.0,0.0,0.1625698324022346,0.4571428571428571,0.11203858282322388,0.4571428571428571,0.07826875728910199,"['No Information', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN']","['DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'WET', 'No Information', 'DRY', 'DRY', 'DRY', 'No Information', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'WET', 'DRY']","['PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'SPORT UTILITY_PASSENGER CAR', 'VAN_VAN', 'SINGLE UNIT TRUCK (2-AXLE- 6-TIRE)_PASSENGER CAR', 'SPORT UTILITY', 'No Information', 'PASSENGER CAR_PASSENGER CAR', 'VAN_SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'No Information', 'PASSENGER CAR_PICKUP', 'PASSENGER CAR_SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'PICKUP_SPORT UTILITY', 'PICKUP_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'PICKUP_PASSENGER CAR', 'SPORT UTILITY_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'SPORT UTILITY_PASSENGER CAR', 'SPORT UTILITY_PICKUP', 'PASSENGER CAR_PICKUP', 'PASSENGER CAR_SPORT UTILITY', 'SPORT UTILITY_SINGLE UNIT TRUCK (2-AXLE- 6-TIRE)', 'PASSENGER CAR_SPORT UTILITY']",26
2017-06-10,0.6878378378378378,0.7969543147208121,0.0,0.0,0.0,0.15027932960893853,0.4,0.11203858282322388,0.6285714285714286,0.07826875728910199,"['TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN']","['DRY', 'DRY', 'DRY']","['PASSENGER CAR_VAN', 'SPORT UTILITY_VAN', 'No Information']",3
2017-07-10,0.7418918918918919,0.7969543147208121,0.02325581395348837,0.0,0.0,0.3374301675977653,0.4,0.2033017992951215,0.4,0.19424646883503954,"['TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN']","['DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY']","['SPORT UTILITY_SPORT UTILITY', 'PASSENGER CAR_SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'PICKUP', 'VAN_SPORT UTILITY', 'SPORT UTILITY_PASSENGER CAR', 'PASSENGER CAR_VAN', 'SPORT UTILITY_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR']",10
2017-08-10,0.9432432432432434,0.7715736040609137,0.0031007751937984496,0.0,0.0,0.4502793296089384,0.4571428571428571,0.2033017992951215,0.37142857142857133,0.19424646883503954,"['TWO-WAY,NOT DIVIDED', 'ONE-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'ONE-WAY,NOT DIVIDED', 'ONE-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED']","['DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY']","['PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR', 'PASSENGER CAR_SPORT UTILITY', 'PASSENGER CAR_VAN', 'SPORT UTILITY_SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_VAN', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_VAN', 'PICKUP_SPORT UTILITY', 'PASSENGER CAR_SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'SPORT UTILITY', 'SPORT UTILITY']",14
2017-09-10,0.9432432432432434,0.8718274111675127,0.013953488372093023,0.0,0.0,0.6502793296089384,0.6285714285714286,0.3693192357633092,0.6571428571428571,0.29856161720875984,"['TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'No Information', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN']","['DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY']","['SPORT UTILITY_PASSENGER CAR', 'SPORT UTILITY_SPORT UTILITY', 'PASSENGER CAR_SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR']",7
2017-10-10,0.9581081081081082,0.8477157360406091,0.0,0.0,0.0,0.3625698324022346,0.6857142857142857,0.1285475792988314,0.6571428571428571,0.10431514837372036,"['TWO-WAY,NOT DIVIDED', 'ONE-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN']","['DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'WET', 'WET', 'DRY', 'DRY', 'DRY', 'DRY']","['PICKUP_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR', 'SPORT UTILITY_PASSENGER CAR', 'PASSENGER CAR_VAN', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR', 'PASSENGER CAR_SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_VAN', 'PASSENGER CAR_PASSENGER CAR', 'VAN_SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'LIGHT TRUCK (MINI-VAN- PANEL)_SPORT UTILITY']",15
2017-11-10,0.9310810810810812,0.8362944162436547,0.1736434108527132,0.0,0.0,0.4374301675977654,0.2571428571428571,0.2945650157670192,0.22857142857142854,0.26085266295192433,"['TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'ONE-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'ONE-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'ONE-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN']","['DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'WET', 'WET', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY']","['SPORT UTILITY_VAN', 'SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'PICKUP_SPORT UTILITY', 'PASSENGER CAR', 'PICKUP_PASSENGER CAR', 'SPORT UTILITY_SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'SPORT UTILITY_PASSENGER CAR', 'PASSENGER CAR_PICKUP', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'SPORT UTILITY_SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR', 'PASSENGER CAR_VAN', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'SPORT UTILITY_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_VAN', 'PASSENGER CAR_SPORT UTILITY']",26
2017-12-10,0.8216216216216217,0.6827411167512691,0.0,0.0,0.0,0.4502793296089384,0.11428571428571427,0.2033017992951215,0.11428571428571427,0.18258390566282234,"['TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'ONE-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN']","['WET', 'DRY', 'DRY', 'DRY', 'UNKNOWN', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY']","['PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR', 'SPORT UTILITY_PICKUP', 'SPORT UTILITY_SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'SPORT UTILITY_PASSENGER CAR']",12
2017-10-13,0.7959459459459459,0.6078680203045684,0.0,0.0,0.0,0.30642458100558656,0.08571428571428573,0.1660174364681877,0.08571428571428573,0.13036153945833875,"['TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,NOT DIVIDED', 'ONE-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED']","['DRY', 'DRY', 'DRY', 'DRY', 'WET', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'No Information', 'DRY', 'DRY', 'DRY', 'DRY']","['VAN_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'PICKUP_SPORT UTILITY', 'PASSENGER CAR', 'VAN', 'PASSENGER CAR_PASSENGER CAR', 'SPORT UTILITY_PICKUP', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'No Information', 'PASSENGER CAR_SPORT UTILITY', 'PASSENGER CAR', 'SINGLE UNIT TRUCK (2-AXLE- 6-TIRE)_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR']",15
2017-10-14,0.7837837837837838,0.6967005076142131,0.0,0.0,0.0,0.1625698324022346,0.08571428571428573,0.05397885364496381,0.4,0.05209278216923677,"['TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED']","['DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY']","['PICKUP_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_SPORT UTILITY', 'PASSENGER CAR_SPORT UTILITY']",7
2017-10-15,0.7837837837837838,0.7576142131979696,0.0,0.0,0.0,0.5374301675977653,0.6285714285714286,0.2572806529400853,0.6285714285714286,0.20863029674744074,"['TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,NOT DIVIDED', 'No Information', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN']","['DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'No Information', 'DRY', 'No Information', 'No Information', 'DRY', 'DRY', 'DRY', 'DRY']","['PASSENGER CAR_PASSENGER CAR', 'PICKUP_SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_SPORT UTILITY', 'No Information', 'SPORT UTILITY_PASSENGER CAR', 'PASSENGER CAR', 'PASSENGER CAR', 'PASSENGER CAR_UNKNOWN', 'LIGHT TRUCK (MINI-VAN- PANEL)_VAN', 'PICKUP_VAN', 'SPORT UTILITY']",13
2017-10-16,0.6351351351351351,0.58248730964467,0.03875968992248062,0.0,0.0,0.3128491620111732,0.08571428571428573,0.11203858282322388,0.9142857142857144,0.13036153945833875,"['TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'ONE-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,NOT DIVIDED']","['DRY', 'WET', 'WET', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'WET', 'DRY', 'DRY']","['PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_VAN', 'SPORT UTILITY_PASSENGER CAR', 'SPORT UTILITY_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'VAN_SPORT UTILITY', 'SPORT UTILITY_SPORT UTILITY', 'SPORT UTILITY_PICKUP', 'PASSENGER CAR_PASSENGER CAR']",11
2017-10-17,0.5135135135135135,0.5177664974619289,0.0,0.0,0.0,0.2748603351955307,0.08571428571428573,0.18679280281951396,0.057142857142857134,0.16807049371517432,"['ONE-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'No Information', 'No Information', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED']","['DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'No Information', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'No Information']","['PASSENGER CAR_PASSENGER CAR', 'SINGLE UNIT TRUCK (2-AXLE- 6-TIRE)_SINGLE UNIT TRUCK (2-AXLE- 6-TIRE)', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_SPORT UTILITY', 'SPORT UTILITY_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'VAN_SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR', 'PASSENGER CAR', 'PASSENGER CAR_SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_PICKUP', 'SPORT UTILITY_PASSENGER CAR', 'PASSENGER CAR_SPORT UTILITY', 'PASSENGER CAR_SPORT UTILITY', 'No Information', 'PASSENGER CAR_PASSENGER CAR', 'PICKUP_SPORT UTILITY', 'No Information']",23
2017-10-18,0.44459459459459455,0.5685279187817259,0.0,0.0,0.0,0.13743016759776536,0.08571428571428573,0.11203858282322388,0.2,0.07826875728910199,"['TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'ONE-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED']","['DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY']","['PASSENGER CAR_PICKUP', 'PICKUP_PASSENGER CAR', 'PASSENGER CAR_SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'SPORT UTILITY_PASSENGER CAR', 'PICKUP_SPORT UTILITY', 'VAN_PASSENGER CAR', 'PICKUP_PASSENGER CAR', 'VAN_PASSENGER CAR', 'PASSENGER CAR']",14
2017-10-19,0.5135135135135135,0.668781725888325,0.0,0.0,0.0,0.05027932960893855,0.6285714285714286,0.11203858282322388,0.6571428571428571,0.0666061941168848,"['TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'No Information', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,NOT DIVIDED', 'ONE-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,NOT DIVIDED', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,DIVIDED,UNPROTECTED MEDIAN', 'TWO-WAY,DIVIDED,POSITIVE MEDIAN BARRIER', 'TWO-WAY,NOT DIVIDED']","['DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY', 'DRY']","['SPORT UTILITY_PASSENGER CAR', 'SPORT UTILITY_SPORT UTILITY', 'PICKUP_VAN', 'SPORT UTILITY_SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'SPORT UTILITY_PASSENGER CAR', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_SPORT UTILITY', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_PICKUP', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_PICKUP', 'PASSENGER CAR_PASSENGER CAR', 'PASSENGER CAR_PICKUP', 'SPORT UTILITY_PASSENGER CAR', 'SPORT UTILITY_PICKUP', 'PASSENGER CAR_VAN', 'PASSENGER CAR']",18
